id,Slope,rep,Topo,Aspect,Scarification,cage,Eaten,Herbivory,Severity,seedpods,ph,ec,som,nitrogen,carbon,germ,death,flowerday,seedday,age,day.to.flower,day.to.seed,year,Caged,previous,daysseeding,decrain,janrain,febrain,marchrain,aprilrain,mayrain,totalrain,decsolar,avgdecsolar,jansolar,avgjansolar,febsolar,avgfebsolar,marchsolar,avgmarchsolar,aprilsolar,avgaprilsolar,maysolar,avgmaysolar,totalsolar,avgleafherb,totalleafherb,seedherb,totalseedherb,totalherb
55,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
56,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,136,162,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,3,0,0,3
57,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
58,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,109,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
59,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,136,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
60,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
61,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,3,0,0,3
62,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
63,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,moderate,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,4,0,0,4
64,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
65,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
66,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
67,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
68,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
69,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
70,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
71,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
72,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
73,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,109,150,2019,yes,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
74,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,109,150,2019,yes,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
75,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
76,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,109,150,2019,yes,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
77,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
78,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,109,150,2019,yes,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
79,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,150,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
80,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,91,118,2019,yes,yes,45,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
81,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,91,132,2019,yes,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
82,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,118,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
83,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,102,132,2019,yes,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
84,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,91,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
85,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,102,132,2019,yes,yes,31,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
86,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,132,2019,yes,yes,31,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
87,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,118,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
88,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,91,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
89,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,91,118,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
90,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,71,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
91,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,118,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
92,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,102,132,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
93,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,91,118,2019,yes,yes,26,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
94,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
95,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,132,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
96,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
97,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,132,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
98,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,91,132,2019,yes,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1.5,3,0,0,3
99,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,132,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
100,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,132,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
101,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,118,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,3,0,0,3
102,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,118,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,1,1,2
103,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,91,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
104,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,118,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
105,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,163,91,118,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
106,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
107,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
108,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,moderate,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,91,118,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,4,0,0,4
109,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
110,steep,1,North Steep,north,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,89,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
111,steep,1,North Steep,north,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,89,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
112,steep,1,North Steep,north,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
113,steep,6,South Steep,south,NA,big,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,91,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
114,steep,5,South Steep,south,NA,big,no,NA,none,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,136,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
115,steep,5,South Steep,south,NA,big,yes,NA,mild,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,136,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
116,steep,5,South Steep,south,NA,big,yes,NA,mild,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,109,136,2019,no,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
117,steep,5,South Steep,south,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
119,gentle,3,South Gentle,south,NA,small,yes,NA,mild,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,94,2019,yes,yes,26,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,2,0,0,2
120,gentle,3,South Gentle,south,NA,small,no,NA,none,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,78,94,2019,yes,yes,26,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
121,gentle,3,South Gentle,south,NA,small,yes,NA,moderate,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,94,2019,yes,yes,26,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,4,0,0,4
122,gentle,3,South Gentle,south,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
123,swale,3,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,67,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
124,swale,3,No.aspect Swale,no aspect,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,67,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
