id,Slope,rep,Topo,Aspect,Scarification,cage,Eaten,Herbivory,Severity,seedpods,ph,ec,som,nitrogen,carbon,germ,death,flowerday,seedday,age,day.to.flower,day.to.seed,year,Caged,previous,daysseeding,decrain,janrain,febrain,marchrain,aprilrain,mayrain,totalrain,decsolar,avgdecsolar,jansolar,avgjansolar,febsolar,avgfebsolar,marchsolar,avgmarchsolar,aprilsolar,avgaprilsolar,maysolar,avgmaysolar,totalsolar,avgleafherb,totalleafherb,seedherb,totalseedherb,totalherb
125,steep,5,South Steep,south,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,78,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
126,steep,4,South Steep,south,NA,small,no,NA,none,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,47,67,2019,yes,yes,41,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
127,steep,4,South Steep,south,NA,small,yes,NA,moderate,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,34,67,2019,no,yes,27,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,4,0,0,4
128,steep,4,South Steep,south,NA,small,yes,NA,mild,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,67,67,2019,no,yes,27,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,3,0,0,3
129,steep,4,South Steep,south,NA,small,yes,NA,moderate,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,47,67,2019,no,yes,27,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,3,3,4
130,steep,4,South Steep,south,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,67,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
131,steep,4,South Steep,south,NA,small,yes,NA,moderate,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,67,94,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,6,0,0,6
132,steep,4,South Steep,south,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
133,steep,1,North Steep,north,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
134,steep,1,North Steep,north,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,67,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
135,steep,1,North Steep,north,NA,small,yes,NA,severe,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,94,2019,no,yes,26,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,4,3,3,7
136,steep,1,North Steep,north,NA,small,yes,NA,moderate,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,67,108,2019,no,yes,31,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,3,3,4
137,steep,1,North Steep,north,NA,small,yes,NA,moderate,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,67,108,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,2,2,2,4
138,steep,1,North Steep,north,NA,small,yes,NA,mild,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,67,108,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,3,3,3
139,steep,1,North Steep,north,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,67,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
140,steep,1,North Steep,north,NA,small,no,NA,none,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,67,94,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
141,steep,1,North Steep,north,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,3,3,3
142,steep,1,North Steep,north,NA,small,yes,NA,moderate,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,108,2019,no,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,4,2,2,6
143,steep,1,North Steep,north,NA,small,yes,NA,mild,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,78,108,2019,no,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,3,3,3
144,steep,1,North Steep,north,NA,small,yes,NA,mild,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,108,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,2,2,2
145,steep,1,North Steep,north,NA,small,yes,NA,moderate,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,94,2019,no,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,4,1,1,5
146,steep,1,North Steep,north,NA,small,yes,NA,moderate,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,67,94,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,6,0,0,6
147,steep,1,North Steep,north,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
148,ridge,1,No.aspect Ridge,no aspect,NA,small,no,NA,none,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,47,94,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
149,ridge,1,No.aspect Ridge,no aspect,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,2,0,0,2
150,ridge,1,No.aspect Ridge,no aspect,NA,small,no,NA,none,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,67,78,2019,yes,yes,30,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
151,ridge,1,No.aspect Ridge,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
152,gentle,2,South Gentle,south,NA,small,yes,NA,mild,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,46,73,2019,yes,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
153,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,46,87,2019,yes,yes,12,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
154,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,46,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
155,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
156,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
157,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
158,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,46,73,2019,yes,yes,26,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,2,0,0,2
159,steep,6,South Steep,south,NA,big,yes,NA,mild,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,46,57,2019,no,yes,16,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1.5,3,0,0,3
160,steep,6,South Steep,south,NA,big,no,NA,none,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,46,57,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
161,steep,5,South Steep,south,NA,big,no,NA,none,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,46,73,2019,no,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
162,steep,5,South Steep,south,NA,big,yes,NA,mild,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,26,46,2019,no,yes,27,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,3,0,0,3
163,steep,5,South Steep,south,NA,big,no,NA,none,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,46,73,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
164,steep,4,South Steep,south,NA,small,no,NA,none,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,13,46,2019,no,yes,27,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
165,ridge,1,No.aspect Ridge,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,46,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
166,ridge,1,No.aspect Ridge,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
167,steep,3,North Steep,north,NA,big,no,NA,none,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,46,87,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
168,steep,3,North Steep,north,NA,big,no,NA,none,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,46,87,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
169,steep,2,North Steep,north,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
170,steep,2,North Steep,north,NA,big,yes,NA,severe,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,46,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,9,0,0,9
171,steep,1,North Steep,north,NA,big,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,57,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
172,steep,1,North Steep,north,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,46,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
173,steep,1,North Steep,north,NA,small,yes,NA,moderate,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,6,0,0,6
174,steep,1,North Steep,north,NA,small,yes,NA,moderate,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,26,46,2019,no,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2,4,0,0,4
175,steep,1,North Steep,north,NA,small,yes,NA,severe,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,73,99,2019,no,yes,19,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2.25,9,0,0,9
176,swale,3,No.aspect Swale,no aspect,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
177,swale,3,No.aspect Swale,no aspect,NA,small,yes,NA,moderate,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,67,94,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,2.5,5,5
178,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
179,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
180,steep,6,South Steep,south,NA,big,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,13,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,3,0,0,3
181,steep,5,South Steep,south,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
182,steep,5,South Steep,south,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
183,steep,5,South Steep,south,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
184,steep,4,South Steep,south,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,33,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
185,ridge,1,No.aspect Ridge,no aspect,NA,small,yes,NA,severe,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,33,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,2.5,10,0,0,10
186,steep,1,North Steep,north,NA,small,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,33,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,2,0,0,2
187,steep,1,North Steep,north,NA,big,yes,NA,moderate,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,33,60,2019,no,yes,14,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,2,2,2,4
188,steep,1,North Steep,north,NA,big,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,2,0,0,2
189,steep,1,North Steep,north,NA,big,yes,NA,moderate,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,44,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,3,6,0,0,6
190,gentle,3,South Gentle,south,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,2019,yes,no,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
191,swale,5,No.aspect Swale,no aspect,NA,small,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
192,swale,5,No.aspect Swale,no aspect,NA,small,yes,NA,mild,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,20,61,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
193,steep,6,South Steep,south,NA,big,no,NA,none,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2019,yes,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
194,steep,5,South Steep,south,NA,big,no,NA,none,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,47,2019,yes,yes,0,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,0,0,0,0,0
195,steep,1,North Steep,north,NA,big,yes,NA,mild,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,2019,no,yes,NA,19.291,95.424,29.698,43.912,15.487,41.884,245.696,3511,113.2580645,3262,105.2258065,3936,140.5714286,5836,188.2580645,7673,255.7666667,8100,261.2903226,32318,1,1,0,0,1
